DATE,price
2017-08-23,1.317219973
2017-08-24,1.317219973
2017-08-25,1.317780018
2017-08-26,1.317780018
2017-08-27,1.317780018
2017-08-28,1.317780018
2017-08-29,1.31693995
2017-08-30,1.316110015
2017-08-31,1.317780018
2017-09-01,1.316110015
2017-09-02,1.316110015
2017-09-03,1.316110015
2017-09-04,1.316110015
2017-09-05,1.317219973
2017-09-06,1.317219973
2017-09-07,1.317219973
2017-09-08,1.310330033
2017-09-09,1.310330033
2017-09-10,1.310330033
2017-09-11,1.316669941
2017-09-12,1.319169998
2017-09-13,1.320000052
2017-09-14,1.32111001
2017-09-15,1.323889971
2017-09-16,1.323889971
2017-09-17,1.323889971
2017-09-18,1.325000048
2017-09-19,1.326110005
2017-09-20,1.323060036
2017-09-21,1.32833004
2017-09-22,1.329439998
2017-09-23,1.329439998
2017-09-24,1.329439998
2017-09-25,1.32972002
2017-09-26,1.330829978
2017-09-27,1.332780004
2017-09-28,1.335000038
2017-09-29,1.333889961
2017-09-30,1.333889961
2017-10-01,1.333889961
2017-10-02,1.335559964
2017-10-03,1.342499971
2017-10-04,1.346670032
2017-10-05,1.348610044
2017-10-06,1.350280046
2017-10-07,1.350280046
2017-10-08,1.350280046
2017-10-09,1.356389999
2017-10-10,1.356670022
2017-10-11,1.358610034
2017-10-12,1.35916996
2017-10-13,1.353330016
2017-10-14,1.353330016
2017-10-15,1.353330016
2017-10-16,1.353889942
2017-10-17,1.357329965
2017-10-18,1.362609982
2017-10-19,1.362499952
2017-10-20,1.364760041
2017-10-21,1.364760041
2017-10-22,1.364760041
2017-10-23,1.367419958
2017-10-24,1.370640039
2017-10-25,1.374459982
2017-10-26,1.377959967
2017-10-27,1.380089998
2017-10-28,1.380089998
2017-10-29,1.380089998
2017-10-30,1.376780033
2017-10-31,1.381219983
2017-11-01,1.384829998
2017-11-02,1.391389966
2017-11-03,1.391939998
2017-11-04,1.391939998
2017-11-05,1.391939998
2017-11-06,1.397029996
2017-11-07,1.402580023
2017-11-08,1.409809947
2017-11-09,1.412889957
2017-11-10,1.412889957
2017-11-11,1.412889957
2017-11-12,1.412889957
2017-11-13,1.415860057
2017-11-14,1.418990016
2017-11-15,1.421900034
2017-11-16,1.435670018
2017-11-17,1.440670013
2017-11-18,1.440670013
2017-11-19,1.440670013
2017-11-20,1.445940018
2017-11-21,1.453999996
2017-11-22,1.462329984
2017-11-23,1.462059975
2017-11-24,1.467630029
2017-11-25,1.467630029
2017-11-26,1.467630029
2017-11-27,1.47724998
2017-11-28,1.478819966
2017-11-29,1.48063004
2017-11-30,1.487380028
2017-12-01,1.494629979
2017-12-02,1.494629979
2017-12-03,1.494629979
2017-12-04,1.508489966
2017-12-05,1.515319943
2017-12-06,1.522629976
2017-12-07,1.536059976
2017-12-08,1.548779964
2017-12-09,1.548779964
2017-12-10,1.548779964
2017-12-11,1.563470006
2017-12-12,1.573519945
2017-12-13,1.588490009
2017-12-14,1.600419998
2017-12-15,1.613309979
2017-12-16,1.613309979
2017-12-17,1.613309979
2017-12-18,1.625480056
2017-12-19,1.642030001
2017-12-20,1.657930017
2017-12-21,1.674640059
2017-12-22,1.685770035
2017-12-23,1.685770035
2017-12-24,1.685770035
2017-12-25,1.685770035
2017-12-26,1.685770035
2017-12-27,1.693390012
2017-12-28,1.694650054
2017-12-29,1.694280028
2017-12-30,1.694280028
2017-12-31,1.694280028
2018-01-01,1.694280028
2018-01-02,1.696930051
2018-01-03,1.695930004
2018-01-04,1.703809977
2018-01-05,1.70393002
2018-01-06,1.70393002
2018-01-07,1.70393002
2018-01-08,1.708019972
2018-01-09,1.704570055
2018-01-10,1.709110022
2018-01-11,1.720190048
2018-01-12,1.721519947
2018-01-13,1.721519947
2018-01-14,1.721519947
2018-01-15,1.731330037
2018-01-16,1.734079957
2018-01-17,1.739179969
2018-01-18,1.744699955
2018-01-19,1.74447
2018-01-20,1.74447
2018-01-21,1.74447
2018-01-22,1.741299987
2018-01-23,1.745200038
2018-01-24,1.752460003
2018-01-25,1.760310054
2018-01-26,1.766899943
2018-01-27,1.766899943
2018-01-28,1.766899943
2018-01-29,1.772250056
2018-01-30,1.773399949
2018-01-31,1.777770042
2018-02-01,1.786980033
2018-02-02,1.789019942
2018-02-03,1.789019942
2018-02-04,1.789019942
2018-02-05,1.793449998
2018-02-06,1.790699959
2018-02-07,1.799890041
2018-02-08,1.810500026
2018-02-09,1.820000052
2018-02-10,1.820000052
2018-02-11,1.820000052
2018-02-12,1.833379984
2018-02-13,1.838750005
2018-02-14,1.850000024
2018-02-15,1.872499943
2018-02-16,1.884940028
2018-02-17,1.884940028
2018-02-18,1.884940028
2018-02-19,1.892130017
2018-02-20,1.903939962
2018-02-21,1.919749975
2018-02-22,1.94362998
2018-02-23,1.956249952
2018-02-24,1.956249952
2018-02-25,1.956249952
2018-02-26,1.984189987
2018-02-27,2.006249905
2018-02-28,2.01718998
2018-03-01,2.024569988
2018-03-02,2.025190115
2018-03-03,2.025190115
2018-03-04,2.025190115
2018-03-05,2.03489995
2018-03-06,2.047280073
2018-03-07,2.057250023
2018-03-08,2.071399927
2018-03-09,2.088749886
2018-03-10,2.088749886
2018-03-11,2.088749886
2018-03-12,2.10687995
2018-03-13,2.124500036
2018-03-14,2.144999981
2018-03-15,2.17750001
2018-03-16,2.20175004
2018-03-17,2.20175004
2018-03-18,2.20175004
2018-03-19,2.222490072
2018-03-20,2.248140097
2018-03-21,2.271080017
2018-03-22,2.285569906
2018-03-23,2.291549921
2018-03-24,2.291549921
2018-03-25,2.291549921
2018-03-26,2.294960022
2018-03-27,2.302000046
2018-03-28,2.308000088
2018-03-29,2.311749935
2018-03-30,2.311749935
2018-03-31,2.311749935
2018-04-01,2.311749935
2018-04-02,2.311749935
2018-04-03,2.320839882
2018-04-04,2.324609995
2018-04-05,2.330630064
2018-04-06,2.337460041
2018-04-07,2.337460041
2018-04-08,2.337460041
2018-04-09,2.337300062
2018-04-10,2.339030027
2018-04-11,2.341629982
2018-04-12,2.347690105
2018-04-13,2.352809906
2018-04-14,2.352809906
2018-04-15,2.352809906
2018-04-16,2.355089903
2018-04-17,2.355390072
2018-04-18,2.358659983
2018-04-19,2.361560106
2018-04-20,2.359230042
2018-04-21,2.359230042
2018-04-22,2.359230042
2018-04-23,2.359539986
2018-04-24,2.361670017
2018-04-25,2.365609884
2018-04-26,2.358779907
2018-04-27,2.358050108
2018-04-28,2.358050108
2018-04-29,2.358050108
2018-04-30,2.362940073
2018-05-01,2.35374999
2018-05-02,2.362940073
2018-05-03,2.363130093
2018-05-04,2.36906004
2018-05-05,2.36906004
2018-05-06,2.36906004
2018-05-07,2.36906004
2018-05-08,2.352499962
2018-05-09,2.355750084
2018-05-10,2.355000019
2018-05-11,2.342499971
2018-05-12,2.342499971
2018-05-13,2.342499971
2018-05-14,2.329999924
2018-05-15,2.320630074
2018-05-16,2.32562995
2018-05-17,2.331249952
2018-05-18,2.329380035
2018-05-19,2.329380035
2018-05-20,2.329380035
2018-05-21,2.329999924
2018-05-22,2.329999924
2018-05-23,2.329999924
2018-05-24,2.319380045
2018-05-25,2.318130016
2018-05-26,2.318130016
2018-05-27,2.318130016
2018-05-28,2.318130016
2018-05-29,2.307189941
2018-05-30,2.300309896
2018-05-31,2.321249962
2018-06-01,2.317810059
2018-06-02,2.317810059
2018-06-03,2.317810059
2018-06-04,2.31381011
2018-06-05,2.319190025
2018-06-06,2.320879936
2018-06-07,2.327130079
2018-06-08,2.326309919
2018-06-09,2.326309919
2018-06-10,2.326309919
2018-06-11,2.332629919
2018-06-12,2.33562994
2018-06-13,2.340630054
2018-06-14,2.334690094
2018-06-15,2.325939894
2018-06-16,2.325939894
2018-06-17,2.325939894
2018-06-18,2.324690104
2018-06-19,2.330250025
2018-06-20,2.331880093
2018-06-21,2.335059881
2018-06-22,2.338880062
2018-06-23,2.338880062
2018-06-24,2.338880062
2018-06-25,2.336999893
2018-06-26,2.33562994
2018-06-27,2.334379911
2018-06-28,2.337379932
2018-06-29,2.335750103
2018-06-30,2.335750103
2018-07-01,2.335750103
2018-07-02,2.342499971
2018-07-03,2.337249994
2018-07-04,2.337310076
2018-07-05,2.338629961
2018-07-06,2.331439972
2018-07-07,2.331439972
2018-07-08,2.331439972
2018-07-09,2.333129883
2018-07-10,2.337440014
2018-07-11,2.336999893
2018-07-12,2.339190006
2018-07-13,2.335999966
2018-07-14,2.335999966
2018-07-15,2.335999966
2018-07-16,2.332629919
2018-07-17,2.341939926
2018-07-18,2.347500086
2018-07-19,2.347059965
2018-07-20,2.341559887
2018-07-21,2.341559887
2018-07-22,2.341559887
2018-07-23,2.335309982
2018-07-24,2.334880114
2018-07-25,2.336879969
2018-07-26,2.338880062
2018-07-27,2.342380047
2018-07-28,2.342380047
2018-07-29,2.342380047
2018-07-30,2.343130112
2018-07-31,2.348560095
2018-08-01,2.348249912
2018-08-02,2.340500116
2018-08-03,2.342999935
2018-08-04,2.342999935
2018-08-05,2.342999935
2018-08-06,2.343250036
2018-08-07,2.341439962
2018-08-08,2.340500116
2018-08-09,2.338000059
2018-08-10,2.319250107
2018-08-11,2.319250107
2018-08-12,2.319250107
2018-08-13,2.313750029
2018-08-14,2.315190077
2018-08-15,2.311749935
2018-08-16,2.322249889
2018-08-17,2.311880112
2018-08-18,2.311880112
2018-08-19,2.311880112
2018-08-20,2.309629917
2018-08-21,2.310250044
2018-08-22,2.311749935
2018-08-23,2.31137991
2018-08-24,2.317250013
2018-08-25,2.317250013
2018-08-26,2.317250013
2018-08-27,2.317250013
2018-08-28,2.314749956
2018-08-29,2.312629938
2018-08-30,2.321249962
2018-08-31,2.320749998
2018-09-01,2.320749998
2018-09-02,2.320749998
2018-09-03,2.315629959
2018-09-04,2.322750092
2018-09-05,2.316809893
2018-09-06,2.327059984
2018-09-07,2.331249952
2018-09-08,2.331249952
2018-09-09,2.331249952
2018-09-10,2.334249973
2018-09-11,2.334249973
2018-09-12,2.331500053
2018-09-13,2.334130049
2018-09-14,2.33713007
2018-09-15,2.33713007
2018-09-16,2.33713007
2018-09-17,2.338749886
2018-09-18,2.337500095
2018-09-19,2.353379965
2018-09-20,2.366379976
2018-09-21,2.372629881
2018-09-22,2.372629881
2018-09-23,2.372629881
2018-09-24,2.373630047
2018-09-25,2.381000042
2018-09-26,2.386130095
2018-09-27,2.395999908
2018-09-28,2.398380041
2018-09-29,2.398380041
2018-09-30,2.398380041
2018-10-01,2.39812994
2018-10-02,2.407500029
2018-10-03,2.408250093
2018-10-04,2.40963006
2018-10-05,2.408060074
2018-10-06,2.408060074
2018-10-07,2.408060074
2018-10-08,2.414249897
2018-10-09,2.420439959
2018-10-10,2.425189972
2018-10-11,2.436310053
2018-10-12,2.436439991
2018-10-13,2.436439991
2018-10-14,2.436439991
2018-10-15,2.448810101
2018-10-16,2.444560051
2018-10-17,2.449630022
2018-10-18,2.469000101
2018-10-19,2.477190018
2018-10-20,2.477190018
2018-10-21,2.477190018
2018-10-22,2.487380028
2018-10-23,2.489880085
2018-10-24,2.507999897
2018-10-25,2.509249926
2018-10-26,2.52038002
2018-10-27,2.52038002
2018-10-28,2.52038002
2018-10-29,2.526629925
2018-10-30,2.540999889
2018-10-31,2.558500051
2018-11-01,2.581500053
2018-11-02,2.592380047
2018-11-03,2.592380047
2018-11-04,2.592380047
2018-11-05,2.589250088
2018-11-06,2.591249943
2018-11-07,2.601130009
2018-11-08,2.614629984
2018-11-09,2.618129969
2018-11-10,2.618129969
2018-11-11,2.618129969
2018-11-12,2.61413002
2018-11-13,2.616130114
2018-11-14,2.628999949
2018-11-15,2.640000105
2018-11-16,2.644500017
2018-11-17,2.644500017
2018-11-18,2.644500017
2018-11-19,2.645809889
2018-11-20,2.653130054
2018-11-21,2.676939964
2018-11-22,2.689249992
2018-11-23,2.691190004
2018-11-24,2.691190004
2018-11-25,2.691190004
2018-11-26,2.706809998
2018-11-27,2.70600009
2018-11-28,2.706629992
2018-11-29,2.738130093
2018-11-30,2.736129999
2018-12-01,2.736129999
2018-12-02,2.736129999
2018-12-03,2.751250029
2018-12-04,2.738879919
2018-12-05,2.765749931
2018-12-06,2.767129898
2018-12-07,2.77105999
2018-12-08,2.77105999
2018-12-09,2.77105999
2018-12-10,2.775939941
2018-12-11,2.779000044
2018-12-12,2.777499914
2018-12-13,2.788189888
2018-12-14,2.800689936
2018-12-15,2.800689936
2018-12-16,2.800689936
2018-12-17,2.803630114
2018-12-18,2.792000055
2018-12-19,2.789629936
2018-12-20,2.823750019
2018-12-21,2.821630001
2018-12-22,2.821630001
2018-12-23,2.821630001
2018-12-24,2.813440084
2018-12-25,2.813440084
2018-12-26,2.813440084
2018-12-27,2.802999973
2018-12-28,2.796999931
2018-12-29,2.796999931
2018-12-30,2.796999931
2018-12-31,2.807630062
2019-01-01,2.807630062
2019-01-02,2.793879986
2019-01-03,2.795000076
2019-01-04,2.803879976
2019-01-05,2.803879976
2019-01-06,2.803879976
2019-01-07,2.796809912
2019-01-08,2.782500029
2019-01-09,2.7988801
2019-01-10,2.796940088
2019-01-11,2.787309885
2019-01-12,2.787309885
2019-01-13,2.787309885
2019-01-14,2.778939962
2019-01-15,2.773439884
2019-01-16,2.780309916
2019-01-17,2.775749922
2019-01-18,2.760999918
2019-01-19,2.760999918
2019-01-20,2.760999918
2019-01-21,2.772380114
2019-01-22,2.779249907
2019-01-23,2.770629883
2019-01-24,2.764750004
2019-01-25,2.751630068
2019-01-26,2.751630068
2019-01-27,2.751630068
2019-01-28,2.750499964
2019-01-29,2.744379997
2019-01-30,2.736249924
2019-01-31,2.737499952
2019-02-01,2.732630014
2019-02-02,2.732630014
2019-02-03,2.732630014
2019-02-04,2.734380007
2019-02-05,2.738500118
2019-02-06,2.73762989
2019-02-07,2.697000027
2019-02-08,2.697750092
2019-02-09,2.697750092
2019-02-10,2.697750092
2019-02-11,2.687999964
2019-02-12,2.692879915
2019-02-13,2.683749914
2019-02-14,2.693880081
2019-02-15,2.682879925
2019-02-16,2.682879925
2019-02-17,2.682879925
2019-02-18,2.643630028
2019-02-19,2.641249895
2019-02-20,2.663379908
2019-02-21,2.651000023
2019-02-22,2.64625001
2019-02-23,2.64625001
2019-02-24,2.64625001
2019-02-25,2.638629913
2019-02-26,2.628880024
2019-02-27,2.626130104
2019-02-28,2.615129948
2019-03-01,2.598500013
2019-03-02,2.598500013
2019-03-03,2.598500013
2019-03-04,2.607630014
2019-03-05,2.606630087
2019-03-06,2.594500065
2019-03-07,2.600630045
2019-03-08,2.596630096
2019-03-09,2.596630096
2019-03-10,2.596630096
2019-03-11,2.608249903
2019-03-12,2.593250036
2019-03-13,2.610879898
2019-03-14,2.614629984
2019-03-15,2.625250101
2019-03-16,2.625250101
2019-03-17,2.625250101
2019-03-18,2.63263011
2019-03-19,2.612750053
2019-03-20,2.607000113
2019-03-21,2.601500034
2019-03-22,2.609879971
2019-03-23,2.609879971
2019-03-24,2.609879971
2019-03-25,2.608750105
2019-03-26,2.597379923
2019-03-27,2.601000071
2019-03-28,2.591749907
2019-03-29,2.599750042
2019-03-30,2.599750042
2019-03-31,2.599750042
2019-04-01,2.595499992
2019-04-02,2.602380037
2019-04-03,2.597749949
2019-04-04,2.588629961
2019-04-05,2.592129946
2019-04-06,2.592129946
2019-04-07,2.592129946
2019-04-08,2.584000111
2019-04-09,2.581249952
2019-04-10,2.603499889
2019-04-11,2.596750021
2019-04-12,2.601000071
2019-04-13,2.601000071
2019-04-14,2.601000071
2019-04-15,2.588000059
2019-04-16,2.600879908
2019-04-17,2.591500044
2019-04-18,2.581130028
2019-04-19,2.581130028
2019-04-20,2.581130028
2019-04-21,2.581130028
2019-04-22,2.581130028
2019-04-23,2.580250025
2019-04-24,2.586380005
2019-04-25,2.582380056
2019-04-26,2.582750082
2019-04-27,2.582750082
2019-04-28,2.582750082
2019-04-29,2.578999996
2019-04-30,2.57562995
2019-05-01,2.575500011
2019-05-02,2.565129995
2019-05-03,2.559880018
2019-05-04,2.559880018
2019-05-05,2.559880018
2019-05-06,2.559880018
2019-05-07,2.562000036
2019-05-08,2.545130014
2019-05-09,2.535249949
2019-05-10,2.527879953
2019-05-11,2.527879953
2019-05-12,2.527879953
2019-05-13,2.517999887
2019-05-14,2.524499893
2019-05-15,2.525130033
2019-05-16,2.519629955
2019-05-17,2.521879911
2019-05-18,2.521879911
2019-05-19,2.521879911
2019-05-20,2.523380041
2019-05-21,2.523499966
2019-05-22,2.524749994
2019-05-23,2.520629883
2019-05-24,2.524879932
2019-05-25,2.524879932
2019-05-26,2.524879932
2019-05-27,2.524879932
2019-05-28,2.523750067
2019-05-29,2.521749973
2019-05-30,2.520250082
2019-05-31,2.502500057
2019-06-01,2.502500057
2019-06-02,2.502500057
2019-06-03,2.478499889
2019-06-04,2.474380016
2019-06-05,2.471630096
2019-06-06,2.453000069
2019-06-07,2.45062995
2019-06-08,2.45062995
2019-06-09,2.45062995
2019-06-10,2.435750008
2019-06-11,2.449500084
2019-06-12,2.427880049
2019-06-13,2.410249949
2019-06-14,2.40199995
2019-06-15,2.40199995
2019-06-16,2.40199995
2019-06-17,2.418499947
2019-06-18,2.386630058
2019-06-19,2.386130095
2019-06-20,2.343130112
2019-06-21,2.349250078
2019-06-22,2.349250078
2019-06-23,2.349250078
2019-06-24,2.33288002
2019-06-25,2.311249971
2019-06-26,2.329879999
2019-06-27,2.318880081
2019-06-28,2.319880009
2019-06-29,2.319880009
2019-06-30,2.319880009
2019-07-01,2.331880093
2019-07-02,2.312999964
2019-07-03,2.288500071
2019-07-04,2.302629948
2019-07-05,2.31137991
2019-07-06,2.31137991
2019-07-07,2.31137991
2019-07-08,2.337749958
2019-07-09,2.340749979
2019-07-10,2.33949995
2019-07-11,2.303380013
2019-07-12,2.322249889
2019-07-13,2.322249889
2019-07-14,2.322249889
2019-07-15,2.303250074
2019-07-16,2.299629927
2019-07-17,2.30250001
2019-07-18,2.277630091
2019-07-19,2.259380102
2019-07-20,2.259380102
2019-07-21,2.259380102
2019-07-22,2.282749891
2019-07-23,2.275500059
2019-07-24,2.266629934
2019-07-25,2.255749941
2019-07-26,2.265749931
2019-07-27,2.265749931
2019-07-28,2.265749931
2019-07-29,2.255500078
2019-07-30,2.253129959
2019-07-31,2.265630007
2019-08-01,2.286750078
2019-08-02,2.239249945
2019-08-03,2.239249945
2019-08-04,2.239249945
2019-08-05,2.209000111
2019-08-06,2.187000036
2019-08-07,2.184499979
2019-08-08,2.180999994
2019-08-09,2.175630093
2019-08-10,2.175630093
2019-08-11,2.175630093
2019-08-12,2.175250053
2019-08-13,2.15812993
2019-08-14,2.168380022
2019-08-15,2.123749971
2019-08-16,2.135879993
2019-08-17,2.135879993
2019-08-18,2.135879993
2019-08-19,2.151499987
2019-08-20,2.149499893
2019-08-21,2.147629976
2019-08-22,2.132250071
2019-08-23,2.144380093
2019-08-24,2.144380093
2019-08-25,2.144380093
2019-08-26,2.144380093
2019-08-27,2.117379904
2019-08-28,2.124130011
2019-08-29,2.131750107
2019-08-30,2.137629986
2019-08-31,2.137629986
2019-09-01,2.137629986
2019-09-02,2.132750034
2019-09-03,2.126630068
2019-09-04,2.112380028
2019-09-05,2.102129936
2019-09-06,2.134130001
2019-09-07,2.134130001
2019-09-08,2.134130001
2019-09-09,2.138380051
2019-09-10,2.131629944
2019-09-11,2.127249956
2019-09-12,2.118499994
2019-09-13,2.139379978
2019-09-14,2.139379978
2019-09-15,2.139379978
2019-09-16,2.145129919
2019-09-17,2.164129972
2019-09-18,2.155879974
2019-09-19,2.158879995
2019-09-20,2.134629965
2019-09-21,2.134629965
2019-09-22,2.134629965
2019-09-23,2.106250048
2019-09-24,2.112999916
2019-09-25,2.099630117
2019-09-26,2.104379892
2019-09-27,2.098629951
2019-09-28,2.098629951
2019-09-29,2.098629951
2019-09-30,2.085129976
2019-10-01,2.088629961
2019-10-02,2.056380033
2019-10-03,2.043129921
2019-10-04,2.02699995
2019-10-05,2.02699995
2019-10-06,2.02699995
2019-10-07,2.012000084
2019-10-08,2.009500027
2019-10-09,1.984249949
2019-10-10,1.986129999
2019-10-11,2.000880003
2019-10-12,2.000880003
2019-10-13,2.000880003
2019-10-14,2.000880003
2019-10-15,2.002130032
2019-10-16,2.003249884
2019-10-17,1.965880036
2019-10-18,1.953250051
2019-10-19,1.953250051
2019-10-20,1.953250051
2019-10-21,1.934000015
2019-10-22,1.93599999
2019-10-23,1.939630032
2019-10-24,1.935629964
2019-10-25,1.928130031
2019-10-26,1.928130031
2019-10-27,1.928130031
2019-10-28,1.935500026
2019-10-29,1.927129984
2019-10-30,1.909129977
2019-10-31,1.902250051
2019-11-01,1.890499949
2019-11-02,1.890499949
2019-11-03,1.890499949
2019-11-04,1.908249974
2019-11-05,1.89349997
2019-11-06,1.904250026
2019-11-07,1.901379943
2019-11-08,1.900629997
2019-11-09,1.900629997
2019-11-10,1.900629997
2019-11-11,1.904629946
2019-11-12,1.909250021
2019-11-13,1.909880042
2019-11-14,1.904129982
2019-11-15,1.902629972
2019-11-16,1.902629972
2019-11-17,1.902629972
2019-11-18,1.898499966
2019-11-19,1.894629955
2019-11-20,1.898749948
2019-11-21,1.909500003
2019-11-22,1.917250037
2019-11-23,1.917250037
2019-11-24,1.917250037
2019-11-25,1.918630004
2019-11-26,1.908630013
2019-11-27,1.913750052
2019-11-28,1.906880021
2019-11-29,1.905500054
2019-11-30,1.905500054
2019-12-01,1.905500054
2019-12-02,1.900130033
2019-12-03,1.891499996
2019-12-04,1.887130022
2019-12-05,1.88499999
2019-12-06,1.890499949
2019-12-07,1.890499949
2019-12-08,1.890499949
2019-12-09,1.888380051
2019-12-10,1.887249947
2019-12-11,1.887380004
2019-12-12,1.893630028
2019-12-13,1.899629951
2019-12-14,1.899629951
2019-12-15,1.899629951
2019-12-16,1.898499966
2019-12-17,1.902500033
2019-12-18,1.907999992
2019-12-19,1.927749991
2019-12-20,1.934749961
2019-12-21,1.934749961
2019-12-22,1.934749961
2019-12-23,1.946630001
2019-12-24,1.960500002
2019-12-25,1.960500002
2019-12-26,1.960500002
2019-12-27,1.944630027
2019-12-28,1.944630027
2019-12-29,1.944630027
2019-12-30,1.909379959
2019-12-31,1.908380032
2020-01-01,1.908380032
2020-01-02,1.900249958
2020-01-03,1.873880029
2020-01-04,1.873880029
2020-01-05,1.873880029
2020-01-06,1.872249961
2020-01-07,1.878000021
2020-01-08,1.833999991
2020-01-09,1.847880006
2020-01-10,1.837749958
2020-01-11,1.837749958
2020-01-12,1.837749958
2020-01-13,1.831249952
2020-01-14,1.842630029
2020-01-15,1.836130023
2020-01-16,1.826629996
2020-01-17,1.819129944
2020-01-18,1.819129944
2020-01-19,1.819129944
2020-01-20,1.802129984
2020-01-21,1.806249976
2020-01-22,1.800879955
2020-01-23,1.794129968
2020-01-24,1.795379996
2020-01-25,1.795379996
2020-01-26,1.795379996
2020-01-27,1.774500012
2020-01-28,1.769500017
2020-01-29,1.777130008
2020-01-30,1.763249993
2020-01-31,1.751129985
2020-02-01,1.751129985
2020-02-02,1.751129985
2020-02-03,1.741000056
2020-02-04,1.737380028
2020-02-05,1.741629958
2020-02-06,1.734130025
2020-02-07,1.730880022
2020-02-08,1.730880022
2020-02-09,1.730880022
2020-02-10,1.713129997
2020-02-11,1.707249999
2020-02-12,1.703750014
2020-02-13,1.691630006
2020-02-14,1.69175005
2020-02-15,1.69175005
2020-02-16,1.69175005
2020-02-17,1.692880034
2020-02-18,1.694630027
2020-02-19,1.69599998
2020-02-20,1.682749987
2020-02-21,1.679250002
2020-02-22,1.679250002
2020-02-23,1.679250002
2020-02-24,1.646630049
2020-02-25,1.637629986
2020-02-26,1.613250017
2020-02-27,1.580379963
2020-02-28,1.462749958
2020-02-29,1.462749958
2020-03-01,1.462749958
2020-03-02,1.253749967
2020-03-03,1.314249992
2020-03-04,1.000630021
2020-03-05,0.998880029
2020-03-06,0.896000028
2020-03-07,0.896000028
2020-03-08,0.896000028
2020-03-09,0.768130004
2020-03-10,0.784129977
2020-03-11,0.772499979
2020-03-12,0.740499973
2020-03-13,0.843129992
2020-03-14,0.843129992
2020-03-15,0.843129992
2020-03-16,0.889379978
2020-03-17,1.051880002
2020-03-18,1.115749955
2020-03-19,1.195129991
2020-03-20,1.204130054
2020-03-21,1.204130054
2020-03-22,1.204130054
2020-03-23,1.215630054
2020-03-24,1.232380033
2020-03-25,1.26699996
2020-03-26,1.374629974
2020-03-27,1.450129986
2020-03-28,1.450129986
2020-03-29,1.450129986
2020-03-30,1.433380008
2020-03-31,1.450500011
2020-04-01,1.436499953
2020-04-02,1.373000026
2020-04-03,1.387380004
2020-04-04,1.387380004
2020-04-05,1.387380004
2020-04-06,1.352380037
2020-04-07,1.319880009
2020-04-08,1.311380029
2020-04-09,1.218880057
2020-04-10,1.218880057
2020-04-11,1.218880057
2020-04-12,1.218880057
2020-04-13,1.218880057
2020-04-14,1.176130056
2020-04-15,1.134879947
2020-04-16,1.135249972
2020-04-17,1.108999968
2020-04-18,1.108999968
2020-04-19,1.108999968
2020-04-20,1.097630024
2020-04-21,1.042999983
2020-04-22,1.020249963
2020-04-23,0.991379976
2020-04-24,0.887130022
2020-04-25,0.887130022
2020-04-26,0.887130022
2020-04-27,0.840749979
2020-04-28,0.760129988
2020-04-29,0.686630011
2020-04-30,0.556129992
2020-05-01,0.540880024
2020-05-02,0.540880024
2020-05-03,0.540880024
2020-05-04,0.500880003
2020-05-05,0.474000007
2020-05-06,0.447629988
2020-05-07,0.434630007
2020-05-08,0.434630007
2020-05-09,0.434630007
2020-05-10,0.434630007
2020-05-11,0.433499992
2020-05-12,0.423999995
2020-05-13,0.392379999
2020-05-14,0.385630012
2020-05-15,0.380499989
2020-05-16,0.380499989
2020-05-17,0.380499989
2020-05-18,0.376630008
2020-05-19,0.374130011
2020-05-20,0.35800001
2020-05-21,0.359499991
2020-05-22,0.36925
2020-05-23,0.36925
2020-05-24,0.36925
2020-05-25,0.36925
2020-05-26,0.371250004
2020-05-27,0.362500012
2020-05-28,0.349999994
2020-05-29,0.344000012
2020-05-30,0.344000012
2020-05-31,0.344000012
2020-06-01,0.33713001
2020-06-02,0.330500007
2020-06-03,0.326629996
2020-06-04,0.317629993
2020-06-05,0.312880009
2020-06-06,0.312880009
2020-06-07,0.312880009
2020-06-08,0.309749991
2020-06-09,0.314630002
2020-06-10,0.318379998
2020-06-11,0.313380003
2020-06-12,0.320879996
2020-06-13,0.320879996
2020-06-14,0.320879996
2020-06-15,0.298999995
2020-06-16,0.307880014
2020-06-17,0.316249996
2020-06-18,0.306380004
2020-06-19,0.305130005
2020-06-20,0.305130005
2020-06-21,0.305130005
2020-06-22,0.296629995
2020-06-23,0.296880007
2020-06-24,0.283749998
2020-06-25,0.305999994
2020-06-26,0.307880014
2020-06-27,0.307880014
2020-06-28,0.307880014
2020-06-29,0.296130002
2020-06-30,0.301999986
2020-07-01,0.298500001
2020-07-02,0.303750008
2020-07-03,0.275880009
2020-07-04,0.275880009
2020-07-05,0.275880009
2020-07-06,0.276499987
2020-07-07,0.268379986
2020-07-08,0.272879988
2020-07-09,0.266250014
2020-07-10,0.268130004
2020-07-11,0.268130004
2020-07-12,0.268130004
2020-07-13,0.275000006
2020-07-14,0.270880014
2020-07-15,0.272879988
2020-07-16,0.271750003
2020-07-17,0.271380007
2020-07-18,0.271380007
2020-07-19,0.271380007
2020-07-20,0.257750005
2020-07-21,0.255499989
2020-07-22,0.263500005
2020-07-23,0.244499996
2020-07-24,0.246749997
2020-07-25,0.246749997
2020-07-26,0.246749997
2020-07-27,0.269630015
2020-07-28,0.268249989
2020-07-29,0.260630012
2020-07-30,0.250999987
2020-07-31,0.248750001
2020-08-01,0.248750001
2020-08-02,0.248750001
2020-08-03,0.248999998
